	index
EXOC4	3264
EXOC5	3265
EXOC6	3266
EXOC6B	3267
EXOC7	3268
EXOC8	3269
EXOG	3270
EXOSC10	3271
EXOSC3	3272
EXOSC4	3273
EXOSC5	3274
EXOSC7	3275
EXOSC8	3276
EXOSC9	3277
EXPH5	3278
EXT1	3279
EXT2	3280
EXTL2	3281
EYA2	3282
EYA3	3283
EYA4	3284
EZH1	3285
EZH2	3286
EZR	3287
F10	3288
F11	3289
F11R	3290
F12	3291
F13A1	3292
F2	3293
F2R	3294
F2RL1	3295
F2RL2	3296
F2RL3	3297
F3	3298
F5	3299
F7	3300
F8	3301
FA2H	3302
FAAH	3303
FAAH2	3304
FABP1	3305
FABP4	3306
FABP7	3307
FADS1	3308
FADS2	3309
FADS3	3310
FADS6	3311
FAF1	3312
FAF2	3313
FAH	3314
FAHD1	3315
FAHD2A	3316
FAHD2B	3317
FAIM	3318
FAIM2	3319
FAM102A	3320
FAM102B	3321
FAM107A	3322
FAM107B	3323
FAM110A	3324
FAM110B	3325
FAM111A	3326
FAM111B	3327
FAM114A1	3328
FAM114A2	3329
FAM117A	3330
FAM117B	3331
FAM118B	3332
FAM120A	3333
FAM120B	3334
FAM120C	3335
FAM124A	3336
FAM124B	3337
FAM126A	3338
FAM126B	3339
FAM131A	3340
FAM131B	3341
FAM131C	3342
FAM133A	3343
FAM133B	3344
FAM135A	3345
FAM135B	3346
FAM136A	3347
FAM13A	3348
FAM13C	3349
FAM149A	3350
FAM149B1	3351
FAM151A	3352
FAM151B	3353
FAM160A1	3354
FAM160A2	3355
FAM160B1	3356
FAM160B2	3357
FAM161A	3358
FAM162A	3359
FAM162B	3360
FAM167A	3361
FAM167B	3362
FAM168A	3363
FAM168B	3364
FAM169A	3365
FAM171A1	3366
FAM171A2	3367
FAM171B	3368
FAM172A	3369
FAM174A	3370
FAM178B	3371
FAM184A	3372
FAM186B	3373
FAM187B	3374
FAM189A2	3375
FAM189B	3376
FAM193B	3377
FAM199X	3378
FAM200A	3379
FAM200B	3380
FAM204A	3381
FAM207A	3382
FAM20A	3383
FAM20B	3384
FAM20C	3385
FAM210A	3386
FAM210B	3387
FAM214B	3388
FAM216A	3389
FAM217B	3390
FAM219A	3391
FAM219B	3392
FAM229B	3393
FAM32A	3394
FAM3C	3395
FAM43A	3396
FAM50A	3397
FAM53B	3398
FAM53C	3399
FAM71A	3400
FAM71C	3401
FAM71D	3402
FAM71E1	3403
FAM72A	3404
FAM76A	3405
FAM76B	3406
FAM81A	3407
FAM81B	3408
FAM83B	3409
FAM83C	3410
FAM83D	3411
FAM83F	3412
FAM83G	3413
FAM83H	3414
FAM8A1	3415
FAM90A1	3416
FAM91A1	3417
FAM98A	3418
FAM98B	3419
FAM98C	3420
FAM9C	3421
FAN1	3422
FANCA	3423
FANCB	3424
FANCD2	3425
FANCE	3426
FANCF	3427
FANCG	3428
FANCI	3429
FANCL	3430
FANCM	3431
FANK1	3432
FAP	3433
FAR1	3434
FAR2	3435
FARP1	3436
FARP2	3437
FARS2	3438
FARSA	3439
FARSB	3440
FAS	3441
FASLG	3442
FASN	3443
FASTK	3444
FASTKD1	3445
FASTKD2	3446
FASTKD3	3447
FASTKD5	3448
FAT1	3449
FAT2	3450
FAT4	3451
FATE1	3452
FAU	3453
FAXC	3454
FAXDC2	3455
FBL	3456
FBLIM1	3457
FBLN1	3458
FBLN2	3459
FBLN5	3460
FBLN7	3461
FBN1	3462
FBN3	3463
FBP1	3464
FBP2	3465
FBRS	3466
FBRSL1	3467
FBXL12	3468
FBXL13	3469
FBXL14	3470
FBXL17	3471
FBXL18	3472
FBXL19	3473
FBXL2	3474
FBXL20	3475
FBXL22	3476
FBXL3	3477
FBXL4	3478
FBXL6	3479
FBXL7	3480
FBXL8	3481
FBXO10	3482
FBXO11	3483
FBXO15	3484
FBXO2	3485
FBXO21	3486
FBXO22	3487
FBXO24	3488
FBXO25	3489
FBXO27	3490
FBXO28	3491
FBXO3	3492
FBXO30	3493
FBXO31	3494
FBXO32	3495
FBXO33	3496
FBXO34	3497
FBXO38	3498
FBXO4	3499
FBXO40	3500
FBXO41	3501
FBXO42	3502
FBXO43	3503
FBXO44	3504
FBXO45	3505
FBXO46	3506
FBXO5	3507
FBXO6	3508
FBXO7	3509
FBXO8	3510
FBXW10	3511
FBXW11	3512
FBXW12	3513
FBXW2	3514
FBXW4	3515
FBXW7	3516
FBXW8	3517
FCAMR	3518
FCAR	3519
FCER1A	3520
FCER2	3521
FCF1	3522
FCGR2A	3523
FCGR3A	3524
FCGR3B	3525
FCHO1	3526
FCHO2	3527
FCHSD1	3528
FCHSD2	3529
FCN1	3530
FCN2	3531
FCN3	3532
FCRL1	3533
FCRL2	3534
FCRL3	3535
FCRLA	3536
FCRLB	3537
FDPS	3538
FDX1	3539
FDXACB1	3540
FDXR	3541
FECH	3542
FEM1A	3543
FEM1B	3544
FEM1C	3545
FEN1	3546
FER	3547
FER1L6	3548
FERMT1	3549
FERMT2	3550
FERMT3	3551
FES	3552
FETUB	3553
FEV	3554
FEZ1	3555
FEZF2	3556
FFAR1	3557
FFAR3	3558
FFAR4	3559
FGD1	3560
FGD2	3561
FGD3	3562
FGD4	3563
FGD6	3564
FGF10	3565
FGF11	3566
FGF14	3567
FGF17	3568
FGF18	3569
FGF2	3570
FGF20	3571
FGF22	3572
FGF5	3573
FGF7	3574
FGF8	3575
FGF9	3576
FGFBP2	3577
FGFR1	3578
FGFR1OP2	3579
FGFR2	3580
FGFR3	3581
FGFR4	3582
FGFRL1	3583
FGG	3584
FGGY	3585
FGR	3586
FH	3587
FHDC1	3588
FHIT	3589
FHL2	3590
FHL3	3591
FHL5	3592
FHOD1	3593
FHOD3	3594
FIBCD1	3595
FIBIN	3596
FIBP	3597
FICD	3598
FIG4	3599
FIGN	3600
FILIP1	3601
FILIP1L	3602
FIP1L1	3603
FITM1	3604
FITM2	3605
FIZ1	3606
FJX1	3607
FKBP10	3608
FKBP15	3609
FKBP1A	3610
FKBP2	3611
FKBP3	3612
FKBP4	3613
FKBP5	3614
FKBP6	3615
FKBP7	3616
FKBP8	3617
FKBP9	3618
FKBPL	3619
FKTN	3620
FLAD1	3621
FLCN	3622
FLI1	3623
FLII	3624
FLNA	3625
FLNB	3626
FLNC	3627
FLOT1	3628
FLOT2	3629
FLRT1	3630
FLRT2	3631
FLRT3	3632
FLT3	3633
FLT3LG	3634
FLT4	3635
FLVCR1	3636
FLVCR2	3637
FLYWCH1	3638
FLYWCH2	3639
FMN1	3640
FMNL1	3641
FMNL2	3642
FMO1	3643
FMO2	3644
FMO3	3645
FMO4	3646
FMO5	3647
FMOD	3648
FMR1	3649
FMR1NB	3650
FN1	3651
FN3K	3652
FN3KRP	3653
FNBP1	3654
FNBP1L	3655
FNBP4	3656
FNDC1	3657
FNDC3A	3658
FNDC3B	3659
FNDC4	3660
FNDC5	3661
FNIP1	3662
FNIP2	3663
FNTB	3664
FOLH1	3665
FOLR1	3666
FOS	3667
FOSB	3668
FOSL1	3669
FOSL2	3670
FOXA1	3671
FOXA2	3672
FOXA3	3673
FOXD3	3674
FOXD4	3675
FOXD4L1	3676
FOXD4L5	3677
FOXI1	3678
FOXJ2	3679
FOXJ3	3680
FOXK1	3681
FOXK2	3682
FOXL1	3683
FOXM1	3684
FOXN2	3685
FOXN3	3686
FOXO1	3687
FOXO3	3688
FOXO4	3689
FOXP1	3690
FOXP2	3691
FOXP3	3692
FOXP4	3693
FOXRED1	3694
FOXRED2	3695
FPGT	3696
FPR2	3697
FPR3	3698
FRA10AC1	3699
FRAS1	3700
FREM1	3701
FREM2	3702
FRG1	3703
FRK	3704
FRMD3	3705
FRMD4A	3706
FRMD4B	3707
FRMD5	3708
FRMD6	3709
FRMD7	3710
FRMD8	3711
FRMPD1	3712
FRMPD2	3713
FRMPD4	3714
FRS2	3715
FRS3	3716
FRYL	3717
FRZB	3718
FSCN1	3719
FSCN2	3720
FSCN3	3721
FSD1	3722
FSD1L	3723
FSD2	3724
FSIP1	3725
FSIP2	3726
FST	3727
FSTL1	3728
FSTL4	3729
FSTL5	3730
FTCD	3731
FTL	3732
FTSJ1	3733
FUBP1	3734
FUBP3	3735
FUCA1	3736
FUCA2	3737
FUNDC1	3738
FUOM	3739
FURIN	3740
FUS	3741
FUT10	3742
FUT11	3743
FUT2	3744
FUT3	3745
FUT4	3746
FUT5	3747
FUT6	3748
FUT8	3749
FUT9	3750
FUZ	3751
FXR2	3752
FXYD1	3753
FXYD5	3754
FYCO1	3755
FYN	3756
FYTTD1	3757
FZD1	3758
FZD10	3759
FZD2	3760
FZD3	3761
FZD4	3762
FZD5	3763
FZD6	3764
FZD7	3765
FZD8	3766
FZD9	3767
FZR1	3768
G0S2	3769
G2E3	3770
G3BP1	3771
G3BP2	3772
G6PC2	3773
G6PD	3774
GAA	3775
GAB1	3776
GAB2	3777
GAB3	3778
GABARAP	3779
GABARAPL2	3780
GABBR1	3781
GABBR2	3782
GABPA	3783
GABPB1	3784
GABPB2	3785
GABRA3	3786
GABRA5	3787
GABRB1	3788
GABRB2	3789
GABRB3	3790
GABRD	3791
GABRG3	3792
GABRQ	3793
GABRR2	3794
GAD1	3795
GAD2	3796
GADD45G	3797
GADD45GIP1	3798
GADL1	3799
GAK	3800
GAL	3801
GAL3ST3	3802
GAL3ST4	3803
GALC	3804
GALE	3805
GALK2	3806
GALM	3807
GALNS	3808
GALNT1	3809
GALNT10	3810
GALNT11	3811
GALNT12	3812
GALNT13	3813
GALNT14	3814
GALNT15	3815
GALNT16	3816
GALNT18	3817
GALNT3	3818
GALNT5	3819
GALNT6	3820
GALNT7	3821
GALNT8	3822
GALNT9	3823
GALNTL6	3824
GALR1	3825
GALR2	3826
GAMT	3827
GANAB	3828
GANC	3829
GAP43	3830
GAPDH	3831
GAPDHS	3832
GAPVD1	3833
GAR1	3834
GARNL3	3835
GART	3836
GAS1	3837
GAS2	3838
GAS2L1	3839
GAS2L2	3840
GAS2L3	3841
GAS7	3842
GAS8	3843
GATA1	3844
GATA2	3845
GATA4	3846
GATA6	3847
GATAD1	3848
GATAD2A	3849
GATC	3850
GATM	3851
GBA	3852
GBA2	3853
GBE1	3854
GBF1	3855
GBGT1	3856
GBP2	3857
GBP4	3858
GBP6	3859
GCAT	3860
GCC1	3861
GCC2	3862
GCDH	3863
GCFC2	3864
GCH1	3865
GCKR	3866
GCLM	3867
GCM1	3868
GCM2	3869
GDAP1	3870
GDAP1L1	3871
GDAP2	3872
GDE1	3873
GDF10	3874
GDF11	3875
GDF3	3876
GDF5	3877
GDF6	3878
GDF7	3879
GDF9	3880
GDI1	3881
GDNF	3882
GDPD1	3883
GDPD2	3884
GDPD4	3885
GDPD5	3886
GEM	3887
GEMIN2	3888
GEMIN4	3889
GEMIN5	3890
GEMIN6	3891
GEMIN7	3892
GEMIN8	3893
GEN1	3894
GET4	3895
GFAP	3896
GFI1	3897
GFM1	3898
GFM2	3899
GFOD1	3900
GFOD2	3901
GFPT1	3902
GFPT2	3903
GFRA1	3904
GFRA3	3905
GGA1	3906
GGCT	3907
GGCX	3908
GGH	3909
GGN	3910
GGNBP2	3911
GGPS1	3912
GGT1	3913
GGT5	3914
GGT7	3915
GGTLC1	3916
GHITM	3917
GHR	3918
GHRL	3919
GID4	3920
GID8	3921
GIGYF2	3922
GIMAP1	3923
GIMAP2	3924
GIMAP4	3925
GIMAP6	3926
GIMAP7	3927
GIMAP8	3928
GIN1	3929
GINM1	3930
GINS1	3931
GINS2	3932
GINS3	3933
GINS4	3934
GIPC1	3935
GIPC2	3936
GIPR	3937
GIT1	3938
GIT2	3939
GJA1	3940
GJA3	3941
GJA4	3942
GJA5	3943
GJB1	3944
GJB3	3945
GJB4	3946
GJB5	3947
GJB6	3948
GJB7	3949
GJC1	3950
GJC2	3951
GJC3	3952
GJD3	3953
GJD4	3954
GK	3955
GK5	3956
GKN2	3957
GLA	3958
GLB1	3959
GLB1L	3960
GLB1L2	3961
GLCCI1	3962
GLCE	3963
GLDC	3964
GLDN	3965
GLE1	3966
GLG1	3967
GLI1	3968
GLI2	3969
GLI3	3970
GLI4	3971
GLIPR1	3972
GLIPR1L1	3973
GLIPR1L2	3974
GLIPR2	3975
GLIS2	3976
GLMN	3977
GLOD4	3978
GLOD5	3979
GLP1R	3980
GLP2R	3981
GLRA1	3982
GLRA2	3983
GLRA3	3984
GLRA4	3985
GLRB	3986
GLRX	3987
GLRX2	3988
GLRX3	3989
GLS	3990
GLT1D1	3991
GLT8D1	3992
GLT8D2	3993
GLTP	3994
GLTPD2	3995
GLUD1	3996
GLUD2	3997
GLUL	3998
GLYAT	3999
GLYATL1	4000
GLYR1	4001
GMCL1	4002
GMDS	4003
GMEB1	4004
GMIP	4005
GMNN	4006
GMPPA	4007
GMPPB	4008
GMPR	4009
GMPS	4010
GNA11	4011
GNA12	4012
GNA13	4013
GNA14	4014
GNA15	4015
GNAI1	4016
GNAI2	4017
GNAI3	4018
GNAO1	4019
GNAQ	4020
GNAS	4021
GNAT2	4022
GNAZ	4023
GNB1	4024
GNB2	4025
GNB3	4026
GNB4	4027
GNB5	4028
GNE	4029
GNG10	4030
GNG13	4031
GNGT2	4032
GNL1	4033
GNL2	4034
GNL3L	4035
GNMT	4036
GNPAT	4037
GNPDA1	4038
GNPDA2	4039
GNPNAT1	4040
GNPTAB	4041
GNPTG	4042
GNRH1	4043
GNS	4044
GOLGA1	4045
GOLGA2	4046
GOLGA3	4047
GOLGA4	4048
GOLGA5	4049
GOLGA7	4050
GOLGA7B	4051
GOLGA8A	4052
GOLGB1	4053
GOLIM4	4054
GOLM1	4055
GOLPH3	4056
GOLPH3L	4057
GON4L	4058
GOPC	4059
GORAB	4060
GORASP2	4061
GOSR1	4062
GOT2	4063
GP1BA	4064
GP2	4065
GP5	4066
GP6	4067
GPAA1	4068
GPALPP1	4069
GPANK1	4070
GPATCH1	4071
GPATCH11	4072
GPATCH2	4073
GPATCH2L	4074
GPATCH3	4075
GPATCH4	4076
GPATCH8	4077
GPBAR1	4078
GPBP1	4079
GPBP1L1	4080
GPC2	4081
GPC3	4082
GPC4	4083
GPC5	4084
GPC6	4085
GPCPD1	4086
GPD1	4087
GPD1L	4088
GPD2	4089
GPER1	4090
GPHA2	4091
GPHN	4092
GPI	4093
GPKOW	4094
GPLD1	4095
GPM6A	4096
GPM6B	4097
GPN1	4098
GPN2	4099
GPR1	4100
GPR107	4101
GPR108	4102
GPR12	4103
GPR132	4104
GPR135	4105
GPR137B	4106
GPR137C	4107
GPR143	4108
GPR15	4109
GPR153	4110
GPR155	4111
GPR156	4112
GPR158	4113
GPR160	4114
GPR161	4115
GPR17	4116
GPR171	4117
GPR179	4118
GPR180	4119
GPR183	4120
GPR25	4121
GPR26	4122
GPR27	4123
GPR3	4124
GPR31	4125
GPR34	4126
GPR37	4127
GPR39	4128
GPR4	4129
GPR45	4130
GPR52	4131
GPR61	4132
GPR62	4133
GPR63	4134
GPR68	4135
GPR78	4136
GPR87	4137
GPR89A	4138
GPRASP1	4139
GPRASP2	4140
GPRC5A	4141
GPRC5B	4142
GPRC5D	4143
GPRIN1	4144
GPRIN2	4145
GPS2	4146
GPSM1	4147
GPSM2	4148
GPSM3	4149
GPT	4150
GPT2	4151
GPX2	4152
GPX3	4153
GPX4	4154
GPX7	4155
GPX8	4156
GRAMD4	4157
GRAP2	4158
GRB10	4159
GRB14	4160
GRB2	4161
GRB7	4162
GREB1	4163
GREB1L	4164
GREM2	4165
GRHL1	4166
GRHL3	4167
GRHPR	4168
GRIA1	4169
GRIA3	4170
GRIA4	4171
GRID1	4172
GRID2	4173
GRID2IP	4174
GRIK1	4175
GRIK2	4176
GRIK3	4177
GRIK4	4178
GRIK5	4179
GRIN1	4180
GRIN2A	4181
GRIN2B	4182
GRIN2C	4183
GRIN2D	4184
GRIN3A	4185
GRIN3B	4186
GRINA	4187
GRIPAP1	4188
GRK4	4189
GRK5	4190
GRK6	4191
GRK7	4192
GRM1	4193
GRM2	4194
GRM3	4195
GRM4	4196
GRM5	4197
GRM6	4198
GRM8	4199
GRN	4200
GRP	4201
GRPEL2	4202
GRPR	4203
GRSF1	4204
GRTP1	4205
GRWD1	4206
GSAP	4207
GSC	4208
GSDMB	4209
GSG1L	4210
GSK3A	4211
GSK3B	4212
GSKIP	4213
GSPT1	4214
GSPT2	4215
GSR	4216
GSTA1	4217
GSTA4	4218
GSTCD	4219
GSTM3	4220
GSTM4	4221
GSTM5	4222
GSTO2	4223
GSTP1	4224
GSTZ1	4225
GSX2	4226
GTDC1	4227
GTF2A1	4228
GTF2A2	4229
GTF2B	4230
GTF2E1	4231
GTF2E2	4232
GTF2F1	4233
GTF2F2	4234
GTF2H1	4235
GTF2H3	4236
GTF2H4	4237
GTF2I	4238
GTF2IRD1	4239
GTF3C1	4240
GTF3C2	4241
GTF3C3	4242
GTF3C4	4243
GTF3C5	4244
GTF3C6	4245
GTPBP1	4246
GTPBP2	4247
GTPBP3	4248
GTPBP4	4249
GTPBP8	4250
GTSE1	4251
GUCA1A	4252
GUCA1B	4253
GUCD1	4254
GUCY1A2	4255
GUCY2C	4256
GUCY2D	4257
GUF1	4258
GUK1	4259
GULP1	4260
GUSB	4261
GXYLT1	4262
GYG1	4263
GYG2	4264
GYS1	4265
GYS2	4266
GZF1	4267
GZMA	4268
GZMH	4269
GZMK	4270
GZMM	4271
H6PD	4272
HAAO	4273
HABP4	4274
HACE1	4275
HACL1	4276
HADH	4277
HADHA	4278
HAGH	4279
HAGHL	4280
HAL	4281
HAND1	4282
HAND2	4283
HAO1	4284
HAO2	4285
HAP1	4286
HAPLN1	4287
HAPLN3	4288
HAPLN4	4289
HARS2	4290
HAS1	4291
HAS2	4292
HAS3	4293
HAT1	4294
HAUS1	4295
HAUS2	4296
HAUS3	4297
HAUS4	4298
HAUS5	4299
HAUS6	4300
HAUS7	4301
HAUS8	4302
HAVCR1	4303
HAVCR2	4304
HAX1	4305
HBA2	4306
HBEGF	4307
HBP1	4308
HBQ1	4309
HCAR2	4310
HCCS	4311
HCFC1	4312
HCFC1R1	4313
HCFC2	4314
HCK	4315
HCLS1	4316
HCN2	4317
HCN3	4318
HCN4	4319
HCRTR1	4320
HDAC1	4321
HDAC10	4322
HDAC11	4323
HDAC3	4324
HDAC4	4325
HDAC5	4326
HDAC6	4327
HDAC8	4328
HDAC9	4329
HDC	4330
HDDC2	4331
HDGF	4332
HDGFL1	4333
HDHD2	4334
HDLBP	4335
HDX	4336
HEATR1	4337
HEATR3	4338
HEATR5B	4339
HEATR6	4340
HEBP2	4341
HECA	4342
HECTD1	4343
HECTD3	4344
HECW1	4345
HEG1	4346
HELB	4347
HELQ	4348
HELZ	4349
HELZ2	4350
HEMK1	4351
HEPACAM	4352
HEPH	4353
HEPHL1	4354
HERC1	4355
HERC2	4356
HERC3	4357
HERC4	4358
HERC5	4359
HERC6	4360
HERPUD1	4361
HERPUD2	4362
HES1	4363
HES4	4364
HES7	4365
HEXA	4366
HEXB	4367
HEXIM1	4368
HEY1	4369
HEY2	4370
HEYL	4371
HFE	4372
HFM1	4373
HGD	4374
HGF	4375
HGFAC	4376
HGS	4377
HGSNAT	4378
HHAT	4379
HHATL	4380
HHEX	4381
HHIP	4382
HHIPL1	4383
HHIPL2	4384
HIBADH	4385
HIBCH	4386
HIC1	4387
HIC2	4388
HID1	4389
HIF1A	4390
HIF3A	4391
HIGD1A	4392
HIGD2A	4393
HINFP	4394
HIP1	4395
HIP1R	4396
HIPK1	4397
HIPK2	4398
HIPK3	4399
HIPK4	4400
HIRA	4401
HIRIP3	4402
HIVEP1	4403
HIVEP3	4404
HJURP	4405
HK2	4406
HK3	4407
HKDC1	4408
HLA-B	4409
HLA-C	4410
HLA-DMA	4411
HLA-DMB	4412
HLA-DOA	4413
HLA-DPA1	4414
HLA-DQA2	4415
HLA-E	4416
HLA-F	4417
HLA-G	4418
HLCS	4419
HLF	4420
HLTF	4421
HLX	4422
HM13	4423
HMBOX1	4424
HMCES	4425
HMCN1	4426
HMG20A	4427
HMG20B	4428
HMGA1	4429
HMGA2	4430
HMGB1	4431
HMGB2	4432
HMGCLL1	4433
HMGCR	4434
HMGCS1	4435
HMGCS2	4436
HMGN1	4437
HMGN2	4438
HMGN5	4439
HMGXB3	4440
HMGXB4	4441
HMMR	4442
HMOX1	4443
HMOX2	4444
HMSD	4445
HNF1A	4446
HNF1B	4447
HNF4A	4448
HNF4G	4449
HNMT	4450
HNRNPA0	4451
HNRNPA1	4452
HNRNPA2B1	4453
HNRNPA3	4454
HNRNPAB	4455
HNRNPC	4456
HNRNPD	4457
HNRNPDL	4458
HNRNPF	4459
HNRNPH1	4460
HNRNPH2	4461
HNRNPH3	4462
HNRNPK	4463
HNRNPL	4464
HNRNPLL	4465
HNRNPM	4466
HNRNPR	4467
HNRNPU	4468
HNRNPUL1	4469
HNRNPUL2	4470
HOGA1	4471
HOMER1	4472
HOMER2	4473
HOMER3	4474
HOOK1	4475
HOOK2	4476
HOOK3	4477
HORMAD1	4478
HORMAD2	4479
HOXA10	4480
HOXA11	4481
HOXA2	4482
HOXA4	4483
HOXA5	4484
HOXA6	4485
HOXA7	4486
HOXA9	4487
HOXB13	4488
HOXB2	4489
HOXB3	4490
HOXB4	4491
HOXB5	4492
HOXB6	4493
HOXB7	4494
HOXB9	4495
HOXC10	4496
HOXC11	4497
HOXC13	4498
HOXC4	4499
HOXC6	4500
HOXC8	4501
HOXC9	4502
HOXD10	4503
HOXD13	4504
HOXD3	4505
HOXD4	4506
HOXD8	4507
HP	4508
HP1BP3	4509
HPCA	4510
HPCAL1	4511
HPCAL4	4512
HPDL	4513
HPGD	4514
HPGDS	4515
HPN	4516
HPR	4517
HPS1	4518
HPS3	4519
HPS4	4520
HPS5	4521
HPS6	4522
HPSE	4523
HPSE2	4524
HPX	4525
HR	4526
HRAS	4527
HRC	4528
HRH1	4529
HRH2	4530
HRH3	4531
HRNR	4532
HS1BP3	4533
HS2ST1	4534
HS3ST1	4535
HS3ST2	4536
HS3ST3A1	4537
HS3ST3B1	4538
HS3ST4	4539
HS3ST5	4540
HS6ST1	4541
HS6ST2	4542
HS6ST3	4543
HSBP1	4544
HSBP1L1	4545
HSCB	4546
HSD11B1	4547
HSD17B10	4548
HSD17B11	4549
HSD17B13	4550
HSD17B2	4551
HSD17B3	4552
HSD17B4	4553
HSD17B6	4554
HSD17B7	4555
HSD17B8	4556
HSD3B1	4557
HSD3B2	4558
HSDL2	4559
HSF1	4560
HSF2	4561
HSF2BP	4562
HSF4	4563
HSF5	4564
HSP90AA1	4565
HSP90AB1	4566
HSP90B1	4567
HSPA12A	4568
HSPA12B	4569
HSPA13	4570
HSPA14	4571
HSPA1B	4572
HSPA1L	4573
HSPA4	4574
HSPA4L	4575
HSPA5	4576
HSPA6	4577
HSPA8	4578
HSPA9	4579
HSPB1	4580
HSPB11	4581
HSPB3	4582
HSPB7	4583
HSPB8	4584
HSPB9	4585
HSPBAP1	4586
HSPD1	4587
HSPE1	4588
HSPG2	4589
HSPH1	4590
HTATIP2	4591
HTATSF1	4592
HTR1B	4593
HTR1D	4594
HTR1F	4595
HTR2A	4596
HTR2B	4597
HTR2C	4598
HTR3A	4599
HTR3C	4600
HTR6	4601
HTR7	4602
HTRA1	4603
HTRA2	4604
HTRA3	4605
HTRA4	4606
HTT	4607
HUNK	4608
HUS1	4609
HUS1B	4610
HUWE1	4611
HYAL1	4612
HYAL2	4613
HYAL3	4614
HYDIN	4615
HYOU1	4616
HYPK	4617
IAH1	4618
IARS2	4619
IBA57	4620
IBTK	4621
ICA1	4622
ICA1L	4623
ICAM1	4624
ICAM3	4625
ICAM4	4626
ICAM5	4627
ICMT	4628
ICOS	4629
ID1	4630
ID2	4631
IDE	4632
IDH1	4633
IDH3A	4634
IDH3B	4635
IDH3G	4636
IDI1	4637
IDI2	4638
IDUA	4639
IER2	4640
IER3	4641
IER5	4642
IFFO1	4643
IFFO2	4644
IFI30	4645
IFI35	4646
IFI44	4647
IFI44L	4648
IFIT1	4649
IFIT1B	4650
IFIT3	4651
IFIT5	4652
IFITM1	4653
IFITM2	4654
IFNAR1	4655
IFNAR2	4656
IFNG	4657
IFNGR1	4658
IFNGR2	4659
IFNLR1	4660
IFRD1	4661
IFRD2	4662
IFT122	4663
IFT140	4664
IFT172	4665
IFT20	4666
IFT46	4667
IFT52	4668
IFT57	4669
IFT74	4670
IFT80	4671
IFT81	4672
IFT88	4673
IGBP1	4674
IGDCC3	4675
IGDCC4	4676
IGF2BP1	4677
IGF2BP2	4678
IGF2BP3	4679
IGF2R	4680
IGFALS	4681
IGFBP1	4682
IGFBP3	4683
IGFBP4	4684
IGFBP5	4685
IGFBP6	4686
IGHMBP2	4687
IGSF10	4688
IGSF21	4689
IGSF22	4690
IGSF3	4691
IGSF8	4692
IGSF9	4693
IHH	4694
IK	4695
IKBIP	4696
IKBKB	4697
IKBKE	4698
IKZF2	4699
IKZF3	4700
IKZF4	4701
IKZF5	4702
IL10	4703
IL10RA	4704
IL10RB	4705
IL11	4706
IL11RA	4707
IL12A	4708
IL12B	4709
IL12RB1	4710
IL12RB2	4711
IL13RA1	4712
IL15	4713
IL17RA	4714
IL17RB	4715
IL17RC	4716
IL17RD	4717
IL17RE	4718
IL18	4719
IL18BP	4720
IL18RAP	4721
IL1R1	4722
IL1R2	4723
IL1RAP	4724
IL1RAPL1	4725
IL1RAPL2	4726
IL1RL2	4727
IL20	4728
IL20RA	4729
IL21R	4730
IL22RA1	4731
IL22RA2	4732
IL23A	4733
IL24	4734
IL25	4735
IL26	4736
IL27RA	4737
IL2RG	4738
IL32	4739
IL36RN	4740
IL37	4741
IL4I1	4742
IL4R	4743
IL5	4744
IL5RA	4745
IL6	4746
IL6R	4747
IL6ST	4748
IL7	4749
IL7R	4750
ILDR1	4751
ILF2	4752
ILF3	4753
ILK	4754
ILKAP	4755
ILVBL	4756
IMMP1L	4757
IMMP2L	4758
IMMT	4759
IMP4	4760
IMPA1	4761
IMPA2	4762
IMPACT	4763
IMPDH1	4764
IMPDH2	4765
INA	4766
INCA1	4767
INCENP	4768
INF2	4769
ING1	4770
ING2	4771
ING3	4772
ING4	4773
INHA	4774
INHBB	4775
INHBE	4776
INMT	4777
INO80B	4778
INO80C	4779
INO80D	4780
INO80E	4781
INPP1	4782
INPP4A	4783
INPP4B	4784
INPP5A	4785
INPP5B	4786
INPP5D	4787
INPP5J	4788
INPP5K	4789
INPPL1	4790
INSC	4791
INSIG2	4792
INSL3	4793
INSL5	4794
INSL6	4795
INSM2	4796
INSR	4797
INSRR	4798
INTS1	4799
INTS10	4800
INTS12	4801
INTS2	4802
INTS3	4803
INTS4	4804
INTS5	4805
INTS7	4806
INTS9	4807
INTU	4808
INVS	4809
IP6K1	4810
IPCEF1	4811
IPMK	4812
IPO11	4813
IPO13	4814
IPO4	4815
IPO5	4816
IPO7	4817
IPO8	4818
IPO9	4819
IPP	4820
IPPK	4821
IQCB1	4822
IQCC	4823
IQCE	4824
IQCG	4825
IQCH	4826
IQCK	4827
IQGAP1	4828
IQGAP2	4829
IQGAP3	4830
IQSEC1	4831
IQSEC3	4832
IRAK1	4833
IRAK1BP1	4834
IRAK2	4835
IRAK3	4836
IRAK4	4837
IREB2	4838
IRF1	4839
IRF2	4840
IRF2BP1	4841
IRF2BPL	4842
IRF3	4843
IRF5	4844
IRF6	4845
IRF7	4846
IRF8	4847
IRF9	4848
IRGC	4849
IRS1	4850
IRS4	4851
IRX1	4852
IRX2	4853
IRX4	4854
ISG20L2	4855
ISL1	4856
ISL2	4857
ISLR	4858
ISLR2	4859
ISOC1	4860
IST1	4861
ISYNA1	4862
ITCH	4863
ITFG1	4864
ITFG2	4865
