	index
DPPA4	3255
DPT	3256
DPY19L1	3257
DPY19L2	3258
DPY19L3	3259
DPY19L4	3260
DPYD	3261
DPYS	3262
DPYSL2	3263
DPYSL3	3264
DPYSL5	3265
DQX1	3266
DR1	3267
DRAM1	3268
DRAP1	3269
DRD1	3270
DRD2	3271
DRD4	3272
DRD5	3273
DRG1	3274
DRG2	3275
DRGX	3276
DROSHA	3277
DRP2	3278
DSC1	3279
DSC2	3280
DSC3	3281
DSCAM	3282
DSCAML1	3283
DSCC1	3284
DSE	3285
DSEL	3286
DSG1	3287
DSG2	3288
DSG3	3289
DSG4	3290
DSN1	3291
DSP	3292
DSPP	3293
DST	3294
DSTYK	3295
DTD1	3296
DTHD1	3297
DTL	3298
DTNA	3299
DTNB	3300
DTNBP1	3301
DTWD1	3302
DTWD2	3303
DTX1	3304
DTX2	3305
DTX3	3306
DTX3L	3307
DTX4	3308
DTYMK	3309
DUOX1	3310
DUOX2	3311
DUOXA1	3312
DUOXA2	3313
DUS1L	3314
DUS2	3315
DUS3L	3316
DUSP1	3317
DUSP10	3318
DUSP11	3319
DUSP12	3320
DUSP15	3321
DUSP16	3322
DUSP18	3323
DUSP19	3324
DUSP2	3325
DUSP22	3326
DUSP23	3327
DUSP26	3328
DUSP28	3329
DUSP4	3330
DUSP5	3331
DUSP6	3332
DUSP7	3333
DUSP8	3334
DUSP9	3335
DUT	3336
DVL1	3337
DVL2	3338
DVL3	3339
DXO	3340
DYDC2	3341
DYM	3342
DYNC1H1	3343
DYNC1I1	3344
DYNC1I2	3345
DYNC1LI1	3346
DYNC1LI2	3347
DYNC2H1	3348
DYNC2LI1	3349
DYNLL1	3350
DYNLT3	3351
DYRK1A	3352
DYRK1B	3353
DYRK2	3354
DYRK3	3355
DYRK4	3356
DYSF	3357
DZANK1	3358
DZIP1	3359
DZIP1L	3360
DZIP3	3361
E2F1	3362
E2F2	3363
E2F3	3364
E2F4	3365
E2F5	3366
E2F6	3367
E2F7	3368
E2F8	3369
E4F1	3370
EAF1	3371
EAF2	3372
EAPP	3373
EARS2	3374
EBAG9	3375
EBF1	3376
EBF2	3377
EBF3	3378
EBF4	3379
EBLN2	3380
EBP	3381
EBPL	3382
ECD	3383
ECE1	3384
ECE2	3385
ECEL1	3386
ECHDC1	3387
ECHDC2	3388
ECHDC3	3389
ECHS1	3390
ECI1	3391
ECI2	3392
ECM1	3393
ECM2	3394
ECSIT	3395
ECT2	3396
EDA	3397
EDA2R	3398
EDAR	3399
EDARADD	3400
EDC3	3401
EDC4	3402
EDDM3A	3403
EDEM1	3404
EDEM2	3405
EDEM3	3406
EDIL3	3407
EDN1	3408
EDN2	3409
EDN3	3410
EDNRA	3411
EDNRB	3412
EEA1	3413
EED	3414
EEF1A1	3415
EEF1A2	3416
EEF1B2	3417
EEF1D	3418
EEF1G	3419
EEF2	3420
EEF2K	3421
EEFSEC	3422
EEPD1	3423
EFCAB14	3424
EFCAB2	3425
EFCAB5	3426
EFCAB6	3427
EFCAB7	3428
EFCC1	3429
EFEMP1	3430
EFEMP2	3431
EFHB	3432
EFHC1	3433
EFHC2	3434
EFNA1	3435
EFNA3	3436
EFNA4	3437
EFNA5	3438
EFNB1	3439
EFNB2	3440
EFNB3	3441
EFR3A	3442
EFR3B	3443
EFS	3444
EFTUD2	3445
EGF	3446
EGFL6	3447
EGFL7	3448
EGFL8	3449
EGFLAM	3450
EGFR	3451
EGLN1	3452
EGR1	3453
EGR2	3454
EGR3	3455
EGR4	3456
EHBP1	3457
EHBP1L1	3458
EHD1	3459
EHD2	3460
EHD3	3461
EHD4	3462
EHF	3463
EHHADH	3464
EHMT1	3465
EHMT2	3466
EI24	3467
EID3	3468
EIF1AD	3469
EIF1AX	3470
EIF2A	3471
EIF2AK1	3472
EIF2AK2	3473
EIF2AK3	3474
EIF2AK4	3475
EIF2B1	3476
EIF2B2	3477
EIF2B3	3478
EIF2B4	3479
EIF2B5	3480
EIF2D	3481
EIF2S1	3482
EIF2S2	3483
EIF2S3	3484
EIF3A	3485
EIF3B	3486
EIF3CL	3487
EIF3D	3488
EIF3E	3489
EIF3F	3490
EIF3G	3491
EIF3H	3492
EIF3I	3493
EIF3J	3494
EIF3K	3495
EIF3L	3496
EIF3M	3497
EIF4A1	3498
EIF4A2	3499
EIF4A3	3500
EIF4B	3501
EIF4E2	3502
EIF4E3	3503
EIF4EBP2	3504
EIF4ENIF1	3505
EIF4G1	3506
EIF4G2	3507
EIF4G3	3508
EIF4H	3509
EIF5	3510
EIF5A2	3511
EIF5B	3512
EIF6	3513
ELAC1	3514
ELAC2	3515
ELANE	3516
ELAVL1	3517
ELAVL2	3518
ELAVL3	3519
ELAVL4	3520
ELF1	3521
ELF2	3522
ELF3	3523
ELF4	3524
ELF5	3525
ELFN1	3526
ELFN2	3527
ELK1	3528
ELK3	3529
ELK4	3530
ELL	3531
ELL2	3532
ELL3	3533
ELMO1	3534
ELMO2	3535
ELMO3	3536
ELMOD1	3537
ELMOD2	3538
ELMOD3	3539
ELN	3540
ELOF1	3541
ELOVL3	3542
ELOVL4	3543
ELOVL5	3544
ELOVL6	3545
ELOVL7	3546
ELP2	3547
ELP3	3548
ELP4	3549
ELP5	3550
ELP6	3551
EMB	3552
EMC1	3553
EMC10	3554
EMC2	3555
EMC3	3556
EMC4	3557
EMC7	3558
EMC8	3559
EMC9	3560
EMCN	3561
EME1	3562
EMG1	3563
EMID1	3564
EMILIN1	3565
EMILIN2	3566
EMILIN3	3567
EML1	3568
EML2	3569
EML3	3570
EML4	3571
EML5	3572
EML6	3573
EMP1	3574
EMP2	3575
EMX2	3576
EN1	3577
EN2	3578
ENAH	3579
ENC1	3580
ENDOD1	3581
ENDOU	3582
ENDOV	3583
ENG	3584
ENGASE	3585
ENKD1	3586
ENKUR	3587
ENO1	3588
ENO3	3589
ENOPH1	3590
ENOSF1	3591
ENOX1	3592
ENOX2	3593
ENPEP	3594
ENPP1	3595
ENPP2	3596
ENPP3	3597
ENPP4	3598
ENPP5	3599
ENPP6	3600
ENPP7	3601
ENSA	3602
ENTPD1	3603
ENTPD2	3604
ENTPD4	3605
ENTPD5	3606
ENTPD6	3607
ENTPD7	3608
ENTPD8	3609
EOGT	3610
EOMES	3611
EP300	3612
EP400	3613
EPAS1	3614
EPB41	3615
EPB41L1	3616
EPB41L2	3617
EPB41L3	3618
EPB41L4A	3619
EPB41L4B	3620
EPB41L5	3621
EPB42	3622
EPC1	3623
EPC2	3624
EPDR1	3625
EPG5	3626
EPHA1	3627
EPHA10	3628
EPHA2	3629
EPHA3	3630
EPHA4	3631
EPHA5	3632
EPHA6	3633
EPHA7	3634
EPHA8	3635
EPHB1	3636
EPHB2	3637
EPHB3	3638
EPHB4	3639
EPHB6	3640
EPHX1	3641
EPHX2	3642
EPHX4	3643
EPM2A	3644
EPM2AIP1	3645
EPN1	3646
EPN2	3647
EPN3	3648
EPO	3649
EPOR	3650
EPPIN	3651
EPPK1	3652
EPS15	3653
EPS15L1	3654
EPS8	3655
EPS8L1	3656
EPS8L3	3657
EPSTI1	3658
EPX	3659
EPYC	3660
ERAL1	3661
ERAP1	3662
ERAP2	3663
ERBB2	3664
ERBB3	3665
ERBB4	3666
ERC1	3667
ERC2	3668
ERCC1	3669
ERCC2	3670
ERCC3	3671
ERCC4	3672
ERCC5	3673
ERCC6	3674
ERCC6L	3675
ERCC6L2	3676
ERCC8	3677
EREG	3678
ERF	3679
ERG	3680
ERGIC1	3681
ERGIC2	3682
ERGIC3	3683
ERI1	3684
ERI3	3685
ERICH1	3686
ERICH2	3687
ERLEC1	3688
ERLIN1	3689
ERLIN2	3690
ERMAP	3691
ERMN	3692
ERMP1	3693
ERN1	3694
ERN2	3695
ERP27	3696
ERP29	3697
ERRFI1	3698
ERV3-1	3699
ERVFRD-1	3700
ERVV-1	3701
ERVW-1	3702
ESAM	3703
ESCO1	3704
ESCO2	3705
ESD	3706
ESF1	3707
ESPL1	3708
ESPN	3709
ESR1	3710
ESR2	3711
ESRP1	3712
ESRP2	3713
ESRRB	3714
ESRRG	3715
ESYT1	3716
ESYT2	3717
ESYT3	3718
ETF1	3719
ETFA	3720
ETFB	3721
ETFDH	3722
ETHE1	3723
ETNK1	3724
ETNK2	3725
ETNPPL	3726
ETS1	3727
ETS2	3728
ETV1	3729
ETV3	3730
ETV5	3731
ETV6	3732
ETV7	3733
EVA1A	3734
EVA1C	3735
EVC	3736
EVC2	3737
EVI2A	3738
EVI2B	3739
EVI5	3740
EVI5L	3741
EVL	3742
EVPL	3743
EVX1	3744
EVX2	3745
EWSR1	3746
EXD1	3747
EXD2	3748
EXD3	3749
EXO1	3750
EXOC1	3751
EXOC2	3752
EXOC3	3753
EXOC3L2	3754
EXOC3L4	3755
EXOC4	3756
EXOC5	3757
EXOC6	3758
EXOC6B	3759
EXOC7	3760
EXOC8	3761
EXOG	3762
EXOSC10	3763
EXOSC3	3764
EXOSC4	3765
EXOSC5	3766
EXOSC7	3767
EXOSC8	3768
EXOSC9	3769
EXPH5	3770
EXT1	3771
EXT2	3772
EXTL2	3773
EXTL3	3774
EYA1	3775
EYA2	3776
EYA3	3777
EYA4	3778
EYS	3779
EZH1	3780
EZH2	3781
EZR	3782
F10	3783
F11	3784
F11R	3785
F12	3786
F13A1	3787
F2	3788
F2R	3789
F2RL1	3790
F2RL2	3791
F2RL3	3792
F3	3793
F5	3794
F7	3795
F8	3796
FA2H	3797
FAAH	3798
FAAH2	3799
FABP1	3800
FABP3	3801
FABP4	3802
FABP6	3803
FABP7	3804
FADS1	3805
FADS2	3806
FADS3	3807
FADS6	3808
FAF1	3809
FAF2	3810
FAH	3811
FAHD1	3812
FAHD2A	3813
FAHD2B	3814
FAIM	3815
FAIM2	3816
FAM102A	3817
FAM102B	3818
FAM107A	3819
FAM107B	3820
FAM110A	3821
FAM110B	3822
FAM111A	3823
FAM111B	3824
FAM114A1	3825
FAM114A2	3826
FAM117A	3827
FAM117B	3828
FAM118B	3829
FAM120A	3830
FAM120B	3831
FAM120C	3832
FAM124A	3833
FAM124B	3834
FAM126A	3835
FAM126B	3836
FAM131A	3837
FAM131B	3838
FAM131C	3839
FAM133A	3840
FAM133B	3841
FAM135A	3842
FAM135B	3843
FAM136A	3844
FAM13A	3845
FAM13B	3846
FAM13C	3847
FAM149A	3848
FAM149B1	3849
FAM151A	3850
FAM151B	3851
FAM153B	3852
FAM160A1	3853
FAM160A2	3854
FAM160B1	3855
FAM160B2	3856
FAM161A	3857
FAM161B	3858
FAM162A	3859
FAM162B	3860
FAM166A	3861
FAM166B	3862
FAM167A	3863
FAM167B	3864
FAM168A	3865
FAM168B	3866
FAM169A	3867
FAM171A1	3868
FAM171A2	3869
FAM171B	3870
FAM172A	3871
FAM174A	3872
FAM178B	3873
FAM184A	3874
FAM186B	3875
FAM187B	3876
FAM189A1	3877
FAM189A2	3878
FAM189B	3879
FAM193A	3880
FAM193B	3881
FAM199X	3882
FAM200A	3883
FAM200B	3884
FAM204A	3885
FAM207A	3886
FAM209A	3887
FAM20A	3888
FAM20B	3889
FAM20C	3890
FAM210A	3891
FAM210B	3892
FAM214A	3893
FAM214B	3894
FAM216A	3895
FAM217B	3896
FAM219A	3897
FAM219B	3898
FAM222B	3899
FAM229B	3900
FAM25A	3901
FAM32A	3902
FAM3C	3903
FAM43A	3904
FAM50A	3905
FAM53B	3906
FAM53C	3907
FAM71A	3908
FAM71C	3909
FAM71D	3910
FAM71E1	3911
FAM71F2	3912
FAM72A	3913
FAM76A	3914
FAM76B	3915
FAM81A	3916
FAM81B	3917
FAM83A	3918
FAM83B	3919
FAM83C	3920
FAM83D	3921
FAM83F	3922
FAM83G	3923
FAM83H	3924
FAM86B2	3925
FAM8A1	3926
FAM90A1	3927
FAM91A1	3928
FAM98A	3929
FAM98B	3930
FAM98C	3931
FAM9B	3932
FAM9C	3933
FAN1	3934
FANCA	3935
FANCB	3936
FANCC	3937
FANCD2	3938
FANCE	3939
FANCF	3940
FANCG	3941
FANCI	3942
FANCL	3943
FANCM	3944
FANK1	3945
FAP	3946
FAR1	3947
FAR2	3948
FARP1	3949
FARP2	3950
FARS2	3951
FARSA	3952
FARSB	3953
FAS	3954
FASLG	3955
FASN	3956
FASTK	3957
FASTKD1	3958
FASTKD2	3959
FASTKD3	3960
FASTKD5	3961
FAT1	3962
FAT2	3963
FAT4	3964
FATE1	3965
FAU	3966
FAXC	3967
FAXDC2	3968
FBL	3969
FBLIM1	3970
FBLN1	3971
FBLN2	3972
FBLN5	3973
FBLN7	3974
FBN1	3975
FBN2	3976
FBN3	3977
FBP1	3978
FBP2	3979
FBRS	3980
FBRSL1	3981
FBXL12	3982
FBXL13	3983
FBXL14	3984
FBXL17	3985
FBXL18	3986
FBXL19	3987
FBXL2	3988
FBXL20	3989
FBXL22	3990
FBXL3	3991
FBXL4	3992
FBXL5	3993
FBXL6	3994
FBXL7	3995
FBXL8	3996
FBXO10	3997
FBXO11	3998
FBXO15	3999
FBXO2	4000
FBXO21	4001
FBXO22	4002
FBXO24	4003
FBXO25	4004
FBXO27	4005
FBXO28	4006
FBXO3	4007
FBXO30	4008
FBXO31	4009
FBXO32	4010
FBXO33	4011
FBXO34	4012
FBXO38	4013
FBXO4	4014
FBXO40	4015
FBXO41	4016
FBXO42	4017
FBXO43	4018
FBXO44	4019
FBXO45	4020
FBXO46	4021
FBXO5	4022
FBXO6	4023
FBXO7	4024
FBXO8	4025
FBXO9	4026
FBXW10	4027
FBXW11	4028
FBXW12	4029
FBXW2	4030
FBXW4	4031
FBXW7	4032
FBXW8	4033
FCAMR	4034
FCAR	4035
FCER1A	4036
FCER2	4037
FCF1	4038
FCGR1A	4039
FCGR2A	4040
FCGR2B	4041
FCGR3A	4042
FCGR3B	4043
FCGRT	4044
FCHO1	4045
FCHO2	4046
FCHSD1	4047
FCHSD2	4048
FCN1	4049
FCN2	4050
FCN3	4051
FCRL1	4052
FCRL2	4053
FCRL3	4054
FCRL5	4055
FCRLA	4056
FCRLB	4057
FDCSP	4058
FDFT1	4059
FDPS	4060
FDX1	4061
FDXACB1	4062
FDXR	4063
FECH	4064
FEM1A	4065
FEM1B	4066
FEM1C	4067
FEN1	4068
FER	4069
FER1L6	4070
FERMT1	4071
FERMT2	4072
FERMT3	4073
FES	4074
FETUB	4075
FEV	4076
FEZ1	4077
FEZ2	4078
FEZF2	4079
FFAR1	4080
FFAR3	4081
FFAR4	4082
FGA	4083
FGB	4084
FGD1	4085
FGD2	4086
FGD3	4087
FGD4	4088
FGD5	4089
FGD6	4090
FGF10	4091
FGF11	4092
FGF12	4093
FGF13	4094
FGF14	4095
FGF16	4096
FGF17	4097
FGF18	4098
FGF2	4099
FGF20	4100
FGF22	4101
FGF5	4102
FGF7	4103
FGF8	4104
FGF9	4105
FGFBP2	4106
FGFR1	4107
FGFR1OP2	4108
FGFR2	4109
FGFR3	4110
FGFR4	4111
FGFRL1	4112
FGG	4113
FGGY	4114
FGL1	4115
FGL2	4116
FGR	4117
FH	4118
FHDC1	4119
FHIT	4120
FHL1	4121
FHL2	4122
FHL3	4123
FHL5	4124
FHOD1	4125
FHOD3	4126
FIBCD1	4127
FIBIN	4128
FIBP	4129
FICD	4130
FIG4	4131
FIGN	4132
FIGNL1	4133
FILIP1	4134
FILIP1L	4135
FIP1L1	4136
FITM1	4137
FITM2	4138
FIZ1	4139
FJX1	4140
FKBP10	4141
FKBP15	4142
FKBP1A	4143
FKBP2	4144
FKBP3	4145
FKBP4	4146
FKBP5	4147
FKBP6	4148
FKBP7	4149
FKBP8	4150
FKBP9	4151
FKBPL	4152
FKTN	4153
FLAD1	4154
FLCN	4155
FLG	4156
FLI1	4157
FLII	4158
FLNA	4159
FLNB	4160
FLNC	4161
FLOT1	4162
FLOT2	4163
FLRT1	4164
FLRT2	4165
FLRT3	4166
FLT1	4167
FLT3	4168
FLT3LG	4169
FLT4	4170
FLVCR1	4171
FLVCR2	4172
FLYWCH1	4173
FLYWCH2	4174
FMN1	4175
FMN2	4176
FMNL1	4177
FMNL2	4178
FMNL3	4179
FMO1	4180
FMO2	4181
FMO3	4182
FMO4	4183
FMO5	4184
FMOD	4185
FMR1	4186
FMR1NB	4187
FN1	4188
FN3K	4189
FN3KRP	4190
FNBP1	4191
FNBP1L	4192
FNBP4	4193
FNDC1	4194
FNDC3A	4195
FNDC3B	4196
FNDC4	4197
FNDC5	4198
FNDC9	4199
FNIP1	4200
FNIP2	4201
FNTA	4202
FNTB	4203
FOCAD	4204
FOLH1	4205
FOLR1	4206
FOLR3	4207
FOS	4208
FOSB	4209
FOSL1	4210
FOSL2	4211
FOXA1	4212
FOXA2	4213
FOXA3	4214
FOXC1	4215
FOXC2	4216
FOXD3	4217
FOXD4	4218
FOXD4L1	4219
FOXD4L5	4220
FOXD4L6	4221
FOXF2	4222
FOXG1	4223
FOXI1	4224
FOXJ2	4225
FOXJ3	4226
FOXK1	4227
FOXK2	4228
FOXL1	4229
FOXL2	4230
FOXM1	4231
FOXN2	4232
FOXN3	4233
FOXO1	4234
FOXO3	4235
FOXO4	4236
FOXP1	4237
FOXP2	4238
FOXP3	4239
FOXP4	4240
FOXRED1	4241
FOXRED2	4242
FPGS	4243
FPGT	4244
FPR2	4245
FPR3	4246
FRA10AC1	4247
FRAS1	4248
FREM1	4249
FREM2	4250
FREM3	4251
FRG1	4252
FRK	4253
FRMD1	4254
FRMD3	4255
FRMD4A	4256
FRMD4B	4257
FRMD5	4258
FRMD6	4259
FRMD7	4260
FRMD8	4261
FRMPD1	4262
FRMPD2	4263
FRMPD3	4264
FRMPD4	4265
FRS2	4266
FRS3	4267
FRY	4268
FRYL	4269
FRZB	4270
FSCN1	4271
FSCN2	4272
FSCN3	4273
FSD1	4274
FSD1L	4275
FSD2	4276
FSIP1	4277
FSIP2	4278
FST	4279
FSTL1	4280
FSTL4	4281
FSTL5	4282
FTCD	4283
FTL	4284
FTO	4285
FTSJ1	4286
FTSJ3	4287
FUBP1	4288
FUBP3	4289
FUCA1	4290
FUCA2	4291
FUNDC1	4292
FUNDC2	4293
FUOM	4294
FURIN	4295
FUS	4296
FUT10	4297
FUT11	4298
FUT2	4299
FUT3	4300
FUT4	4301
FUT5	4302
FUT6	4303
FUT8	4304
FUT9	4305
FUZ	4306
FXN	4307
FXR1	4308
FXR2	4309
FXYD1	4310
FXYD3	4311
FXYD5	4312
FXYD6-FXYD2	4313
FYCO1	4314
FYN	4315
FYTTD1	4316
FZD1	4317
FZD10	4318
FZD2	4319
FZD3	4320
FZD4	4321
FZD5	4322
FZD6	4323
FZD7	4324
FZD8	4325
FZD9	4326
FZR1	4327
G0S2	4328
G2E3	4329
G3BP1	4330
G3BP2	4331
G6PC2	4332
G6PD	4333
GAA	4334
GAB1	4335
GAB2	4336
GAB3	4337
GABARAP	4338
GABARAPL2	4339
GABBR1	4340
GABBR2	4341
GABPA	4342
GABPB1	4343
GABPB2	4344
GABRA1	4345
GABRA2	4346
GABRA3	4347
GABRA4	4348
GABRA5	4349
GABRB1	4350
GABRB2	4351
GABRB3	4352
GABRD	4353
GABRE	4354
GABRG1	4355
GABRG2	4356
GABRG3	4357
GABRP	4358
GABRQ	4359
GABRR1	4360
GABRR2	4361
GAD1	4362
GAD2	4363
GADD45G	4364
GADD45GIP1	4365
GADL1	4366
GAK	4367
GAL	4368
GAL3ST1	4369
GAL3ST3	4370
GAL3ST4	4371
GALC	4372
GALE	4373
GALK2	4374
GALM	4375
GALNS	4376
GALNT1	4377
GALNT10	4378
GALNT11	4379
GALNT12	4380
GALNT13	4381
GALNT14	4382
GALNT15	4383
GALNT16	4384
GALNT18	4385
GALNT2	4386
GALNT3	4387
GALNT5	4388
GALNT6	4389
GALNT7	4390
GALNT8	4391
GALNT9	4392
GALNTL6	4393
GALR1	4394
GALR2	4395
GALT	4396
GAMT	4397
GAN	4398
GANAB	4399
GANC	4400
GAP43	4401
GAPDH	4402
GAPDHS	4403
GAPVD1	4404
GAR1	4405
GARNL3	4406
GART	4407
GAS1	4408
GAS2	4409
GAS2L1	4410
GAS2L2	4411
GAS2L3	4412
GAS6	4413
GAS7	4414
GAS8	4415
GATA1	4416
GATA2	4417
GATA3	4418
GATA4	4419
GATA6	4420
GATAD1	4421
GATAD2A	4422
GATAD2B	4423
GATC	4424
GATM	4425
GBA	4426
GBA2	4427
GBE1	4428
GBF1	4429
GBGT1	4430
GBP1	4431
GBP2	4432
GBP3	4433
GBP4	4434
GBP5	4435
GBP6	4436
GBP7	4437
GCAT	4438
GCC1	4439
GCC2	4440
GCDH	4441
GCFC2	4442
GCGR	4443
GCH1	4444
GCK	4445
GCKR	4446
GCLC	4447
GCLM	4448
GCM1	4449
GCM2	4450
GCNT2	4451
GCNT3	4452
GCNT4	4453
GDA	4454
GDAP1	4455
GDAP1L1	4456
GDAP2	4457
GDE1	4458
GDF10	4459
GDF11	4460
GDF15	4461
GDF3	4462
GDF5	4463
GDF6	4464
GDF7	4465
GDF9	4466
GDI1	4467
GDI2	4468
GDNF	4469
GDPD1	4470
GDPD2	4471
GDPD4	4472
GDPD5	4473
GDPGP1	4474
GEM	4475
GEMIN2	4476
GEMIN4	4477
GEMIN5	4478
GEMIN6	4479
GEMIN7	4480
GEMIN8	4481
GEN1	4482
GET4	4483
GFAP	4484
GFI1	4485
GFI1B	4486
GFM1	4487
GFM2	4488
GFOD1	4489
GFOD2	4490
GFPT1	4491
GFPT2	4492
GFRA1	4493
GFRA2	4494
GFRA3	4495
GGA1	4496
GGA2	4497
GGA3	4498
GGCT	4499
GGCX	4500
GGH	4501
GGN	4502
GGNBP2	4503
GGPS1	4504
GGT1	4505
GGT5	4506
GGT7	4507
GGTLC1	4508
GH1	4509
GHITM	4510
GHR	4511
GHRH	4512
GHRHR	4513
GHRL	4514
GID4	4515
GID8	4516
GIGYF1	4517
GIGYF2	4518
GIMAP1	4519
GIMAP2	4520
GIMAP4	4521
GIMAP5	4522
GIMAP6	4523
GIMAP7	4524
GIMAP8	4525
GIN1	4526
GINM1	4527
GINS1	4528
GINS2	4529
GINS3	4530
GINS4	4531
GIPC1	4532
GIPC2	4533
GIPC3	4534
GIPR	4535
GIT1	4536
GIT2	4537
GJA1	4538
GJA3	4539
GJA4	4540
GJA5	4541
GJA9	4542
GJB1	4543
GJB2	4544
GJB3	4545
GJB4	4546
GJB5	4547
GJB6	4548
GJB7	4549
GJC1	4550
GJC2	4551
GJC3	4552
GJD3	4553
GJD4	4554
GK	4555
GK5	4556
GKAP1	4557
GKN2	4558
GLA	4559
GLB1	4560
GLB1L	4561
GLB1L2	4562
GLCCI1	4563
GLCE	4564
GLDC	4565
GLDN	4566
GLE1	4567
GLG1	4568
GLI1	4569
GLI2	4570
GLI3	4571
GLI4	4572
GLIPR1	4573
GLIPR1L1	4574
GLIPR1L2	4575
GLIPR2	4576
GLIS2	4577
GLIS3	4578
GLMN	4579
GLOD4	4580
GLOD5	4581
GLP1R	4582
GLP2R	4583
GLRA1	4584
GLRA2	4585
GLRA3	4586
GLRA4	4587
GLRB	4588
GLRX	4589
GLRX2	4590
GLRX3	4591
GLRX5	4592
GLS	4593
GLT1D1	4594
GLT8D1	4595
GLT8D2	4596
GLTP	4597
GLTPD2	4598
GLUD1	4599
GLUD2	4600
GLUL	4601
GLYAT	4602
GLYATL1	4603
GLYATL2	4604
GLYCTK	4605
GLYR1	4606
GM2A	4607
GMCL1	4608
GMDS	4609
GMEB1	4610
GMEB2	4611
GMFG	4612
GMIP	4613
GMNN	4614
GMPPA	4615
GMPPB	4616
GMPR	4617
GMPR2	4618
GMPS	4619
GNA11	4620
GNA12	4621
GNA13	4622
GNA14	4623
GNA15	4624
GNAI1	4625
GNAI2	4626
GNAI3	4627
GNAO1	4628
GNAQ	4629
GNAS	4630
GNAT2	4631
GNAT3	4632
GNAZ	4633
GNB1	4634
GNB2	4635
GNB3	4636
GNB4	4637
GNB5	4638
GNE	4639
GNG10	4640
GNG13	4641
GNG2	4642
GNGT2	4643
GNL1	4644
GNL2	4645
GNL3	4646
GNL3L	4647
GNLY	4648
GNMT	4649
GNPAT	4650
GNPDA1	4651
GNPDA2	4652
GNPNAT1	4653
GNPTAB	4654
GNPTG	4655
GNRH1	4656
GNRHR	4657
GNS	4658
GOLGA1	4659
GOLGA2	4660
GOLGA3	4661
GOLGA4	4662
GOLGA5	4663
GOLGA6A	4664
GOLGA6B	4665
GOLGA6C	4666
GOLGA7	4667
GOLGA7B	4668
GOLGA8A	4669
GOLGA8B	4670
GOLGB1	4671
GOLIM4	4672
GOLM1	4673
GOLPH3	4674
GOLPH3L	4675
GON4L	4676
GOPC	4677
GORAB	4678
GORASP1	4679
GORASP2	4680
GOSR1	4681
GOT2	4682
GP1BA	4683
GP2	4684
GP5	4685
GP6	4686
GPA33	4687
GPAA1	4688
GPALPP1	4689
GPAM	4690
GPANK1	4691
GPAT2	4692
GPATCH1	4693
GPATCH11	4694
GPATCH2	4695
GPATCH2L	4696
GPATCH3	4697
GPATCH4	4698
GPATCH8	4699
GPBAR1	4700
GPBP1	4701
GPBP1L1	4702
GPC2	4703
GPC3	4704
GPC4	4705
GPC5	4706
GPC6	4707
GPCPD1	4708
GPD1	4709
GPD1L	4710
GPD2	4711
GPER1	4712
GPHA2	4713
GPHN	4714
GPI	4715
GPKOW	4716
GPLD1	4717
GPM6A	4718
GPM6B	4719
GPN1	4720
GPN2	4721
GPNMB	4722
GPR1	4723
GPR107	4724
GPR108	4725
GPR12	4726
GPR132	4727
GPR135	4728
GPR137B	4729
GPR137C	4730
GPR142	4731
GPR143	4732
GPR15	4733
GPR153	4734
GPR155	4735
GPR156	4736
GPR158	4737
GPR160	4738
GPR161	4739
GPR162	4740
GPR17	4741
GPR171	4742
GPR174	4743
GPR179	4744
GPR18	4745
GPR180	4746
GPR183	4747
GPR22	4748
GPR25	4749
GPR26	4750
GPR27	4751
GPR3	4752
GPR31	4753
GPR34	4754
GPR35	4755
GPR37	4756
GPR37L1	4757
GPR39	4758
GPR4	4759
GPR45	4760
GPR52	4761
GPR55	4762
GPR61	4763
GPR62	4764
GPR63	4765
GPR68	4766
GPR78	4767
GPR87	4768
GPR89A	4769
GPRASP1	4770
GPRASP2	4771
GPRC5A	4772
GPRC5B	4773
GPRC5C	4774
GPRC5D	4775
GPRIN1	4776
GPRIN2	4777
GPS2	4778
GPSM1	4779
GPSM2	4780
GPSM3	4781
GPT	4782
GPT2	4783
GPX2	4784
GPX3	4785
GPX4	4786
GPX7	4787
GPX8	4788
GRAMD1A	4789
GRAMD1B	4790
GRAMD1C	4791
GRAMD4	4792
GRAP2	4793
GRB10	4794
GRB14	4795
GRB2	4796
GRB7	4797
GREB1	4798
GREB1L	4799
GREM1	4800
GREM2	4801
GRHL1	4802
GRHL2	4803
GRHL3	4804
GRHPR	4805
GRIA1	4806
GRIA2	4807
GRIA3	4808
GRIA4	4809
GRID1	4810
GRID2	4811
GRID2IP	4812
GRIK1	4813
GRIK2	4814
GRIK3	4815
GRIK4	4816
GRIK5	4817
GRIN1	4818
GRIN2A	4819
GRIN2B	4820
GRIN2C	4821
GRIN2D	4822
GRIN3A	4823
GRIN3B	4824
GRINA	4825
GRIP1	4826
GRIPAP1	4827
GRK4	4828
GRK5	4829
GRK6	4830
GRK7	4831
GRM1	4832
GRM2	4833
GRM3	4834
GRM4	4835
GRM5	4836
GRM6	4837
GRM7	4838
GRM8	4839
GRN	4840
GRP	4841
GRPEL2	4842
GRPR	4843
GRSF1	4844
GRTP1	4845
GRWD1	4846
GSAP	4847
GSC	4848
GSDMA	4849
GSDMB	4850
GSDMC	4851
GSE1	4852
GSG1L	4853
GSK3A	4854
GSK3B	4855
GSKIP	4856
GSN	4857
GSPT1	4858
GSPT2	4859
